,Name,pitch,length,intensity,slope,duration,sum
53,StewartBrand_2006_6,0.097704528479091,0.6,-0.820513860352519,1.1488974780407,-0.826007537307298,-0.399919391140025
54,StewartBrand_2006_2,0.115216476349202,0.17,0.749375850492939,-0.878454422061038,-0.079411825477412,-0.09327392069631
55,StewartBrand_2006_107,0.123972450284256,0.26,-1.00682540171632,0.43785968615711,-0.567782455353282,-1.01277572062824
56,StewartBrand_2006_77,0.137106411186839,0.24,1.67118803053292,-0.823261115579181,1.20105047010324,2.18608379624382
57,StewartBrand_2006_207,0.152429365573188,0.55,-0.697261609911849,-0.239260431352155,0.126386278378576,-0.65770639731224
58,StewartBrand_2006_144,0.15461835905695,0.56,1.30745057516267,-0.380789636241386,0.01548989080851,1.09676918878674
59,StewartBrand_2006_183,0.165563326475769,0.4,0.666252239730627,-1.57654182918352,1.43261776658368,0.687891503606559
60,StewartBrand_2006_54,0.172130306927061,0.53,0.757974844709729,0.835004818831033,-0.235804166922378,1.52930580354545
61,StewartBrand_2006_36,0.178697287378353,0.11,-0.680350254618827,1.4661819046878,-0.009035271827178,0.95549366562015
62,StewartBrand_2006_119,0.183075274345883,0.43,0.645328020469768,0.771177922508438,-0.534549082796226,1.06503213452786
63,StewartBrand_2006_1,0.191831248280937,0.47,1.34958564682494,-0.638872303980573,0.284200368382132,1.18674495950744
64,StewartBrand_2006_120,0.211532189634813,0.41,0.779185697111147,1.23430834896514,-0.594440240826855,1.63058599488424
65,StewartBrand_2006_3,0.270635013696437,0.33,0.335477595524736,-0.221376566682056,0.189654089235858,0.574390131774975
66,StewartBrand_2006_178,0.303469915952897,0.28,-0.894178577476361,0.22880347501354,0.398473408778851,0.036568222268927
67,StewartBrand_2006_117,0.307847902920423,0.27,0.748802584211819,0.770252895025502,0.449478638318289,2.27638202047603
68,StewartBrand_2006_155,0.318792870339242,0.27,-0.886439482681249,0.42583432887894,-0.996795082907993,-1.13860736637106
69,StewartBrand_2006_177,0.331926831241826,0.53,0.468475372744436,0.532829174405222,-0.763095163589664,0.57013621480182
70,StewartBrand_2006_109,0.362572740014521,0.35,0.782052028516744,0.17176011356581,0.369505281897568,1.68589016399464
71,StewartBrand_2006_80,0.384462674852159,0.17,-0.921408725829532,-1.73657158373148,0.781990082458664,-1.49152755225019
72,StewartBrand_2006_200,0.397596635754742,0.76,0.987567990298046,-0.267627940828863,0.187166029258324,1.30470271448225
73,StewartBrand_2006_48,0.428242544527437,0.39,-0.702134373301364,-0.814627525738442,0.069516336034952,-1.01900301847742
74,StewartBrand_2006_118,0.45669945981637,0.13,0.563064309129136,1.59716579627156,-0.581111348090068,2.035818217127
75,StewartBrand_2006_125,0.500479329491645,0.38,0.316846441388357,1.13594709327959,-1.12635192030956,0.826920943850035
76,StewartBrand_2006_152,0.511424296910467,0.47,0.320572672215633,-0.441224765126548,1.67982429720862,2.07059650120818
77,StewartBrand_2006_219,0.515802283877994,0.24,-1.12921775273531,0.265804574330986,-0.785843140527114,-1.13345403505345
78,StewartBrand_2006_162,0.517991277361756,0.13,-1.1406830783577,-0.353038811753302,-1.04335734820184,-2.01908796095108
79,StewartBrand_2006_85,0.520180270845521,0.25,0.666252239730627,1.0668783745537,-0.458130097771982,1.79518078735786
80,StewartBrand_2006_46,0.557393160069508,0.29,0.36070131189399,0.925657512158776,-1.38901996650917,0.454732017613101
81,StewartBrand_2006_60,0.623062964582424,0.31,0.622397369224993,0.577847178574782,-0.277390312261152,1.54591720012105
82,StewartBrand_2006_196,0.625251958066189,0.27,0.982121960627411,-0.91946397380454,0.059564096124818,0.747474041013879
83,StewartBrand_2006_63,0.625251958066189,0.15,1.25327691159688,1.22937486905615,-0.996084208628698,2.11181953009052
84,StewartBrand_2006_87,0.649330886387591,0.37,0.557331646317942,0.179160333429299,0.866228684555156,2.25205155068999
85,StewartBrand_2006_140,0.658086860322645,0.41,-0.745129344385319,0.144009289077725,-0.436448432253475,-0.379481627238423
86,StewartBrand_2006_198,0.66027585380641,0.47,1.84603424627434,-0.903738506594626,0.398651127348675,2.0012227208348
87,StewartBrand_2006_75,0.666842834257702,0.23,1.85405997421001,-0.936731153486015,1.03630535587656,2.62047701085825
88,StewartBrand_2006_160,0.669031827741467,0.12,-1.11173313116117,0.34905704779524,-0.725063389647366,-0.818707645271829
89,StewartBrand_2006_23,0.736890625738145,0.33,0.293915790143581,1.40574677580264,-1.22231994801443,1.21423324366994
90,StewartBrand_2006_86,0.752213580124494,0.2,0.528381699121413,1.46710693217074,-0.913978229370091,1.83372398204655
91,StewartBrand_2006_78,0.785048482380954,0.14,1.05807974287573,0.019130578881345,0.5271416533313,2.38940045746933
92,StewartBrand_2006_122,0.791615462832243,0.28,0.703801181143947,1.79484416937502,-0.639047601852635,2.65121321149857
93,StewartBrand_2006_90,0.874797215215273,0.66,0.313120210561081,-2.10627423441163,1.24654642397814,0.328189615342867
94,StewartBrand_2006_128,0.92514406534184,0.42,0.664245807746709,0.550096354086697,-0.918776630755334,1.22070959641991
95,StewartBrand_2006_165,0.927333058825605,0.61,0.72013927015585,0.9774590512032,-1.21272314524394,1.41220823494072
96,StewartBrand_2006_121,0.951411987147008,0.18,0.330891465275781,0.776419744911743,-0.892829719561056,1.16589347777348
97,StewartBrand_2006_100,0.951411987147008,0.22,2.24359441223064,0.148326083998094,0.27247094277376,3.6158034261495
98,StewartBrand_2006_220,0.960167961082065,0.33,0.649054251297045,0.004330139154366,-0.270281569468199,1.34327078206528
99,StewartBrand_2006_244,0.979868902435938,0.26,0.406562614383542,-0.053021564787676,-1.06628304370911,0.267126908322695
100,StewartBrand_2006_79,0.99081386985476,0.24,1.66975486483012,-0.405765378280663,0.16512892660017,2.41993228300439
101,StewartBrand_2006_101,1.02364877211122,0.3,2.2971948095153,1.12885521591042,-1.16864893992763,3.2810498576093
102,StewartBrand_2006_102,1.02583776559498,0.41,1.5582545731524,-0.184067124870298,-0.480167200430136,1.91985801344695
103,StewartBrand_2006_195,1.05867266785144,0.09,1.06123270742189,1.25712569354423,0.371637904735454,3.74866897355301
104,StewartBrand_2006_224,1.06523964830273,0.77,0.333757796681379,-0.913913808906923,-0.114777820872353,0.370305815204832
105,StewartBrand_2006_232,1.07618461572155,0.54,-0.972429424849158,0.217394802723994,-0.328040104660943,-0.006890111064555
106,StewartBrand_2006_243,1.08712958314037,0.4,0.421467537692645,0.873239288125727,-0.567604736783457,1.81423167217529
107,StewartBrand_2006_231,1.10683052449425,0.19,-1.20632206754587,0.2303451874851,-0.126507246480726,0.00434639795275
108,StewartBrand_2006_176,1.13528743978318,0.12,-1.30062437079001,1.11189637872326,-1.14501237014106,-0.198452922424642
109,StewartBrand_2006_76,1.20971321823115,0.22,1.7723695291505,0.375882844800388,-0.783532799119404,2.57443279306263
110,StewartBrand_2006_193,1.21409120519868,0.19,0.684310127585887,0.97591733873164,-0.594617959396679,2.27970071211953
111,StewartBrand_2006_225,1.26006006835772,0.53,0.289329659894626,0.34319854040331,-1.0103016942146,0.882286574441048
112,StewartBrand_2006_235,1.26006006835772,0.41,0.301941518079252,0.688233791538496,-0.446933827873081,1.80330155010238
113,StewartBrand_2006_233,1.2972729575817,0.51,0.879507296307041,0.531287461933662,-0.365005567184298,2.34306214863811
114,StewartBrand_2006_241,1.30821792500052,0.26,0.658513144935515,0.41380897160077,-1.04513453390007,1.33540550763673
115,StewartBrand_2006_237,1.33886383377322,0.44,0.315986541966678,0.510628514814754,-0.992529837232221,1.17294905332243
116,StewartBrand_2006_242,1.3519977946758,0.16,-0.900484506568674,1.17109813763117,-0.40321505969642,1.21939636604188
117,StewartBrand_2006_239,1.35418678815957,0.56,1.61959406523218,0.212152980320689,-0.913622792230443,2.27231104148199
118,StewartBrand_2006_236,1.44831350796141,0.24,2.28028345422228,0.42429261640738,-0.813744955989454,3.33914462260161
119,StewartBrand_2006_7,-3.29961335832247,0.53,-0.336677119087751,-0.462808739728392,-0.632472014769154,-4.73157123190777
120,StewartBrand_2006_182,-3.07195803601103,0.44,-0.215431300630999,-1.38506114021574,0.457298255390537,-4.21515222146723
121,StewartBrand_2006_58,-2.55535557384275,0.32,0.061742946290227,-1.15164587202151,1.67786939294056,-1.96738910663348
122,StewartBrand_2006_21,-2.40431502346304,0.15,-0.536747051198419,-0.472059014557753,0.817000640713957,-2.59612044850526
123,StewartBrand_2006_172,-2.36491314075529,0.61,0.047984555543361,-1.08936068817048,0.792830915217917,-2.61345835816449
124,StewartBrand_2006_31,-1.92492545051875,0.44,-0.249540644357603,0.262104464399241,-0.644023721807702,-2.55638535228481
125,StewartBrand_2006_96,-1.81766476981432,0.61,-0.604965738651627,-1.08011041334112,0.436149745581502,-3.06659117622556
126,StewartBrand_2006_59,-1.81766476981432,0.19,0.186714995574254,-1.43717102175447,1.57568121529186,-1.49243958070267
127,StewartBrand_2006_70,-1.80890879587926,0.7,-0.540759915166255,-0.262386118425558,0.415356672912114,-2.19669815655896
128,StewartBrand_2006_111,-1.77826288710657,0.24,-0.302281142220588,-0.025887425288215,-0.561029149699976,-2.66746060431535
129,StewartBrand_2006_175,-1.73229402394752,0.31,-0.242374815843611,-0.664156388514162,0.556109780212583,-2.08271544809271
130,StewartBrand_2006_19,-1.65349025853202,0.42,-0.141193317226038,-0.966948717928596,1.30857020484666,-1.45306208884
131,StewartBrand_2006_180,-1.43240191667187,0.75,-0.40403590711928,-0.133498955803121,-0.343857057375263,-2.31379383696954
132,StewartBrand_2006_57,-1.42364594273682,0.87,-0.498624843503979,-0.229085129039857,-0.597994612223332,-2.74935052750398
133,StewartBrand_2006_73,-1.1762896790715,0.53,-0.487446151022151,-0.049938139844555,-0.142857354904517,-1.85653132484272
134,StewartBrand_2006_12,-1.13250980939622,0.32,0.038812295045451,0.161893153747824,0.095818684368879,-0.835985676234065
135,StewartBrand_2006_129,-1.02743812217555,0.87,0.099005254562987,-0.928714248633902,0.152155471003031,-1.70499164524343
136,StewartBrand_2006_18,-0.996792213402856,0.61,-0.126861660198053,0.110708299692024,-0.894962342398942,-1.90790791630783
137,StewartBrand_2006_192,-0.972713285081454,0.1,0.271845038320484,-0.944439715843816,0.979079976393285,-0.666227986211501
138,StewartBrand_2006_64,-0.714412053997316,0.65,0.033079632234257,0.698409093850794,-0.065194339891506,-0.048117667803771
139,StewartBrand_2006_124,-0.690333125675913,0.16,-0.172436329547045,-0.505051661449143,-0.495095560295337,-1.86291667696744
140,StewartBrand_2006_15,-0.681577151740856,0.43,-0.207118939554769,0.74435212550329,-0.803970434649144,-0.948314400441479
141,StewartBrand_2006_246,-0.58307244497148,0.42,-0.400882942573123,-0.220759881693432,-0.028584314507799,-1.23329958374583
142,StewartBrand_2006_61,-0.521780627426094,0.73,-0.188201152277828,0.943233034334562,-0.751898893690763,-0.518647639060123
143,StewartBrand_2006_161,-0.375118064013913,0.34,-0.634488952129276,0.374957817317452,-0.142857354904517,-0.777506553730254
144,StewartBrand_2006_50,-0.359795109627564,0.52,-0.533307453511703,0.417509081532515,-0.470570397659649,-0.946163879266401
145,StewartBrand_2006_170,-0.35103913569251,0.5,-0.014501469098652,0.38513311962975,-0.923752750710401,-0.904160235871814
146,StewartBrand_2006_113,-0.344472155241218,0.35,-0.260146070558312,-1.36162711064802,0.607470446891668,-1.35877488955588
147,StewartBrand_2006_156,-0.331338194338634,0.89,0.130821533165114,-0.188383919790667,0.614756908254445,0.225856327290258
148,StewartBrand_2006_206,-0.305070272533466,0.35,0.203053084586157,-1.68970352459604,0.938560142473453,-0.853160570069901
149,StewartBrand_2006_98,-0.26785738330948,0.55,0.215378309630224,-0.046546372407123,1.23375068695083,1.13472524086445
150,StewartBrand_2006_16,-0.129950793832355,0.3,-0.52642825813827,-0.3632141140656,0.148245662466906,-0.871347503569319
151,StewartBrand_2006_94,-0.099304885059661,0.51,-0.087306286800815,-1.8037902474915,1.05087827860211,-0.939523140749869
152,StewartBrand_2006_66,-0.088359917640842,0.49,-0.23348918848626,0.622556840250029,-0.140369294926984,0.160338439195943
153,StewartBrand_2006_188,-0.075225956738258,0.23,-3.54524849451299,-3.54931710779203,1.03470588874814,-6.13508567029514
154,StewartBrand_2006_55,-0.051147028416855,0.53,-0.21457140120932,-0.999324679831362,-0.072480801254283,-1.33752391071182
155,StewartBrand_2006_153,-0.04895803493309,0.13,-0.579168756001254,1.04714445491772,1.17279321750125,1.59181088148463
156,StewartBrand_2006_133,-0.018312126160396,0.41,-0.523275293592113,0.225411707576107,-0.146767163440642,-0.462942875617044
157,StewartBrand_2006_212,-0.011745145709104,0.73,-0.306007373047863,0.963275296464846,-0.813922674559278,-0.168399896851399
158,StewartBrand_2006_24,0.003577808677242,0.13,-0.051477144230853,-0.550994693101639,1.98603339301507,1.38713936435982
159,StewartBrand_2006_199,0.016711769579826,0.2,-0.164697234751933,0.817429296655245,1.09015408253318,1.75959791401631
160,StewartBrand_2006_130,0.034223717449937,0.19,-0.626749857334164,-1.30365872171736,-0.567427018213634,-2.46361187981522
161,StewartBrand_2006_14,0.034223717449937,0.37,-0.402602741416481,1.00181810825385,-0.796328536146719,-0.162889451859412
162,StewartBrand_2006_136,0.036412710933702,0.16,-0.236928786172977,0.354607212692856,0.05778691042658,0.211878047880161
163,StewartBrand_2006_157,0.084570567576507,0.1,-3.54524849451299,-0.704857597763352,0.038948742025255,-4.12658678267458
164,StewartBrand_2006_42,0.086759561060269,0.22,-0.335530586525512,0.275671534148971,0.019577417914458,0.046477926598186
165,StewartBrand_2006_187,0.093326541511561,0.42,-0.138900252101561,-0.238952088857843,0.880268451571239,0.595742652123396
166,StewartBrand_2006_197,0.095515534995326,0.65,-0.29970144395555,0.378966269743509,-0.371758872837603,-0.196978512054319
167,StewartBrand_2006_114,0.097704528479091,0.34,0.189581326979852,-1.50562305549175,0.037704712036488,-1.18063248799632
168,StewartBrand_2006_13,0.099893521962853,0.36,-0.362474101738124,-1.34713501341536,0.651189215068329,-0.958526378122298
169,StewartBrand_2006_126,0.110838489381672,0.68,-0.070681564648353,-0.251594131124637,-0.243623783994626,-0.455060990385944
170,StewartBrand_2006_112,0.113027482865437,0.48,-0.579455389141814,-0.172966795075064,-0.090252658236666,-0.729647359588106
171,StewartBrand_2006_116,0.123972450284256,0.24,-0.266165366510066,0.171451771071498,0.266073074260102,0.295331929105789
172,StewartBrand_2006_97,0.15461835905695,0.44,-0.078707292584025,-0.852861995033138,0.722276642997859,-0.054674285562353
173,StewartBrand_2006_83,0.167752319959534,0.49,0.114483444153211,-0.534344198408788,0.048900981935389,-0.203207452360654
174,StewartBrand_2006_4,0.176508293894591,0.51,0.084960230675562,0.018513893892721,-0.563161772537862,-0.283179354074988
175,StewartBrand_2006_92,0.178697287378353,0.29,0.016168276941235,-2.11028268683768,2.04343649106817,0.128019368550073
176,StewartBrand_2006_215,0.180886280862118,0.15,-0.67777055635379,-0.089405979116498,0.779324303911307,0.193034049303137
177,StewartBrand_2006_45,0.180886280862118,0.17,0.167223942016195,0.179468675923611,0.005893088038023,0.533471986839948
178,StewartBrand_2006_173,0.185264267829645,0.64,0.222830771284776,-0.313879314975671,0.915456728396356,1.00967245253511
179,StewartBrand_2006_35,0.198398228732229,0.43,-0.267311899072305,0.412575601623522,-0.652554213159246,-0.308892281875799
180,StewartBrand_2006_44,0.200587222215994,0.29,-0.664872065028604,-1.65763590518759,1.65032301461787,-0.471597733382332
181,StewartBrand_2006_49,0.207154202667286,0.11,-0.550218808804725,0.671583296845645,0.492664250785478,0.821182941493684
182,StewartBrand_2006_138,0.21591017660234,0.53,0.156045249534367,-0.135349010768993,1.17083831323319,1.4074447286009
183,StewartBrand_2006_201,0.224666150537396,0.62,-0.151798743426747,0.195194143133526,-0.160451493317076,0.107610056927099
184,StewartBrand_2006_32,0.226855144021158,0.56,0.205632782851195,-1.81828234472417,0.963796179388435,-0.421998238463382
185,StewartBrand_2006_106,0.23342212447245,0.42,-0.25298024204432,0.663566391993532,-0.482122104698198,0.161886169723465
186,StewartBrand_2006_159,0.277201994147729,0.3,-0.492318914411666,0.956491761589981,-0.57098138961011,0.170393451715934
187,StewartBrand_2006_10,0.31222588988795,0.46,-0.024533629018242,-1.46183842129944,0.253810492942258,-0.920335667487472
188,StewartBrand_2006_68,0.325359850790534,0.35,-0.208552105257567,-0.467433877143073,0.406470744420923,0.055844612810818
189,StewartBrand_2006_82,0.349438779111937,0.74,-0.598086543278194,-1.06037649370515,0.477735890920277,-0.831288366951129
190,StewartBrand_2006_9,0.384462674852159,0.12,-0.600952874683791,1.11528814616069,-0.445334360744666,0.453463585584388
191,StewartBrand_2006_127,0.404163616206034,0.29,-0.287376218911483,0.856897135927188,-0.188708745919064,0.784975787302675
192,StewartBrand_2006_33,0.421675564076145,0.4,-0.283363354943648,0.958341816555853,-1.29873893303867,-0.20208490735032
193,StewartBrand_2006_210,0.421675564076145,0.28,-0.180175424342157,0.339498430471566,0.71676736733332,1.29776593753887
194,StewartBrand_2006_216,0.443565498913786,0.11,-0.651400307422298,0.98794269600981,-0.230294891257839,0.549812996243459
195,StewartBrand_2006_71,0.493912349040353,0.64,-0.352155308677975,1.47419880953992,-0.731461258161023,0.884494591741271
196,StewartBrand_2006_214,0.498290336007883,0.23,-0.586334584515247,-0.899730054168569,0.325431076581259,-0.662343226094673
197,StewartBrand_2006_205,0.50266832297541,0.11,-3.54524849451299,-3.49720722625329,-0.076923765499879,-6.61671116329075
198,StewartBrand_2006_154,0.555204166585743,0.31,-0.295115313706595,1.42825577788742,-0.761851133600898,0.92649349716567
199,StewartBrand_2006_115,0.58147208839091,0.19,-0.174729394671523,-1.52844040007084,-0.090252658236666,-1.21195036458812
200,StewartBrand_2006_131,0.61430699064737,0.3,0.24805448765403,0.880022823000592,0.005537650898376,1.74792195220037
201,StewartBrand_2006_41,0.620873971098662,0.13,-0.568563329800546,0.718143013486765,-0.455464319224624,0.314989335560257
202,StewartBrand_2006_56,0.649330886387591,0.13,-0.509516902845248,0.03793947103438,5.8554998137892,6.03325326836592
203,StewartBrand_2006_204,0.671220821225229,0.23,-0.171003163844247,-1.52628200261066,0.304460285342048,-0.721604059887627
204,StewartBrand_2006_211,0.673409814708994,0.11,-0.395150279761929,-1.9724535918802,8.13580678319869,6.44161272626556
205,StewartBrand_2006_8,0.710622703932981,0.32,0.063749378274145,1.63129931039191,-1.037137198258,1.36853419434103
206,StewartBrand_2006_141,0.715000690900508,0.46,-0.477413991102562,1.10110439142233,-0.525307717165388,0.813383374054891
207,StewartBrand_2006_166,0.756591567092021,0.2,-0.448464043906033,1.49763283910763,-1.27456920754263,0.53119115475099
208,StewartBrand_2006_81,0.769725527994605,0.16,-0.23377582162682,-0.232168553982978,0.75622088983421,1.06000204221902
209,StewartBrand_2006_43,0.769725527994605,0.43,-0.146352713756113,1.69614373694573,-1.1841104555023,1.13540609568192
210,StewartBrand_2006_137,0.774103514962132,0.18,-0.269031697915663,0.576922151091846,0.030773687813359,1.11276765595167
211,StewartBrand_2006_93,0.785048482380954,0.26,0.173529871108509,1.35641197671271,2.24354760068979,4.55853793089197
212,StewartBrand_2006_189,0.793804456316008,0.24,-0.41292153447663,0.651849377209674,-0.371758872837603,0.660973426211448
213,StewartBrand_2006_132,0.815694391153646,0.24,0.054290484635675,1.47049869960817,-1.05810798949721,1.28237558590028
214,StewartBrand_2006_227,0.863852247796454,0.44,-0.571429661206143,0.304964071108616,-0.04120233296529,0.556184324733637
215,StewartBrand_2006_228,0.876986208699035,0.47,0.236015895750522,-1.05328461633597,-0.109623982347463,-0.049906494233877
216,StewartBrand_2006_89,0.881364195666565,0.16,-0.011061871411936,0.795228637064778,-0.945967571938379,0.719563389381027
217,StewartBrand_2006_245,0.894498156569149,0.53,0.271845038320484,0.444026536043351,-0.653620524578188,0.956749206354795
218,StewartBrand_2006_26,0.903254130504203,0.19,-0.434419020018608,1.3382197695483,-1.09773923056793,0.70931564946597
219,StewartBrand_2006_139,0.909821110955495,0.17,-0.5169693644998,1.29289342288443,-0.748166803724463,0.93757836561566
220,StewartBrand_2006_186,0.909821110955495,0.18,-0.253840141465999,-0.646272523844063,0.843480707617707,0.85318915326314
221,StewartBrand_2006_74,0.947034000179481,0.23,-0.483719920194875,2.02668689084825,-0.751898893690763,1.73810207714209
222,StewartBrand_2006_221,0.947034000179481,0.54,0.144293290771419,0.946008116783371,-0.853553915629991,1.18378149210428
223,StewartBrand_2006_185,0.9579789675983,0.59,-0.144632914912755,0.499836527513833,-1.10058272768511,0.212599852514271
224,StewartBrand_2006_229,0.973301921984649,0.57,0.109610680763696,0.61824004532966,-0.312934026225917,1.38821862185209
225,StewartBrand_2006_30,1.06523964830273,0.21,0.241175292280597,1.67964741350003,-0.348655458760506,2.63740689532286
226,StewartBrand_2006_158,1.08275159617284,0.26,-0.15867793880018,1.76712417913636,-0.922508720721635,1.76868911578739
227,StewartBrand_2006_223,1.08494058965661,0.44,0.24776785451347,-1.35268517831297,-0.47803457759225,-0.498011311735147
228,StewartBrand_2006_188_2,1.09369656359166,0.23,-0.119982464824621,-2.05570606534445,0.983345222069056,-0.098646744508352
229,StewartBrand_2006_190,1.09588555707542,0.27,-0.638788449237671,0.764702730127885,-0.891052533862818,0.33074730410282
